user_id,session_id,timestamp,page_visited,product_id,action,duration_seconds,source,device,location
U059,SU059_03,2025-03-07 20:49:09,Catégorie: Thés bio,,click,24,direct,tablet,France
U059,SU059_04,2025-03-17 19:24:32,Produit: Thé vert Sencha,P101,view,55,facebook_ads,desktop,France
U059,SU059_04,2025-03-17 19:25:40,Catégorie: Thés bio,,click,35,facebook_ads,desktop,France
U059,SU059_04,2025-03-17 19:26:29,Produit: Thé vert Sencha,P101,view,59,facebook_ads,desktop,France
U059,SU059_04,2025-03-17 19:27:45,Produit: Thé vert Sencha,P101,add_to_cart,12,facebook_ads,desktop,France
U059,SU059_04,2025-03-17 19:28:09,Produit: Thé vert Sencha,P101,purchase,43,facebook_ads,desktop,France
U059,SU059_05,2025-03-19 22:30:52,Produit: Thé noir Darjeeling bio (promo),P999,view,83,organic,desktop,France
U059,SU059_05,2025-03-19 22:32:31,Catégorie: Thés bio,,click,25,organic,desktop,France
U059,SU059_05,2025-03-19 22:33:08,Produit: Thé noir Darjeeling bio (promo),P999,view,24,organic,desktop,France
U059,SU059_05,2025-03-19 22:33:48,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,54,organic,desktop,France
U059,SU059_05,2025-03-19 22:35:11,Produit: Thé noir Darjeeling bio (promo),P999,purchase,56,organic,desktop,France
U059,SU059_05,2025-04-02 11:31:15,Produit: Thé noir Darjeeling bio (promo),P999,view,5,organic,mobile,France
U059,SU059_05,2025-04-02 11:31:50,Catégorie: Thés bio,,click,53,organic,mobile,France
U059,SU059_05,2025-04-02 11:33:11,Produit: Thé noir Darjeeling bio (promo),P999,view,33,organic,mobile,France
U059,SU059_05,2025-04-02 11:33:57,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,48,organic,mobile,France
U059,SU059_05,2025-04-02 11:35:14,Produit: Thé noir Darjeeling bio (promo),P999,purchase,80,organic,mobile,France
U059,SU059_05,2025-04-02 18:23:58,Produit: Thé noir Darjeeling bio (promo),P999,view,60,direct,desktop,France
U059,SU059_05,2025-04-02 18:25:16,Catégorie: Thés bio,,click,64,direct,desktop,France
U059,SU059_05,2025-04-06 11:29:02,Produit: Thé noir Darjeeling bio (promo),P999,view,41,organic,desktop,France
U059,SU059_05,2025-04-06 11:29:55,Catégorie: Thés bio,,click,10,organic,desktop,France
U059,SU059_05,2025-04-06 11:30:17,Produit: Thé noir Darjeeling bio (promo),P999,view,74,organic,desktop,France
U059,SU059_05,2025-04-06 11:31:51,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,67,organic,desktop,France
U059,SU059_05,2025-04-06 11:33:05,Produit: Thé noir Darjeeling bio (promo),P999,purchase,31,organic,desktop,France
U060,SU060_01,2025-03-07 13:21:15,Produit: Maté bio,P105,view,29,facebook_ads,mobile,Canada
U060,SU060_01,2025-03-07 13:22:06,Catégorie: Thés bio,,click,36,facebook_ads,mobile,Canada
U060,SU060_01,2025-03-07 13:22:47,Produit: Maté bio,P105,view,49,facebook_ads,mobile,Canada
U060,SU060_03,2025-03-08 02:25:23,Produit: Maté bio,P105,view,66,facebook_ads,desktop,Canada
U060,SU060_03,2025-03-08 02:26:41,Catégorie: Thés bio,,click,34,facebook_ads,desktop,Canada
U060,SU060_03,2025-03-08 02:27:22,Produit: Maté bio,P105,view,55,facebook_ads,desktop,Canada
U060,SU060_03,2025-03-08 02:28:23,Produit: Maté bio,P105,add_to_cart,34,facebook_ads,desktop,Canada
U060,SU060_03,2025-03-08 11:35:09,Produit: Rooibos bio,P103,view,12,facebook_ads,desktop,Canada
U060,SU060_03,2025-03-08 11:35:32,Catégorie: Thés bio,,click,19,facebook_ads,desktop,Canada
U060,SU060_03,2025-03-08 11:36:03,Produit: Rooibos bio,P103,view,24,facebook_ads,desktop,Canada
U060,SU060_03,2025-03-08 11:36:56,Produit: Rooibos bio,P103,add_to_cart,58,facebook_ads,desktop,Canada
U060,SU060_03,2025-03-29 12:20:48,Produit: Infusion menthe bio,P104,view,63,direct,mobile,Canada
U060,SU060_03,2025-03-29 12:22:19,Catégorie: Thés bio,,click,47,direct,mobile,Canada
U060,SU060_03,2025-03-29 12:23:33,Produit: Infusion menthe bio,P104,view,70,direct,mobile,Canada
U060,SU060_03,2025-04-01 15:46:52,Produit: Rooibos bio,P103,view,8,organic,tablet,Canada
U060,SU060_03,2025-04-01 15:47:15,Catégorie: Thés bio,,click,67,organic,tablet,Canada
U060,SU060_04,2025-03-14 18:26:26,Produit: Thé vert Sencha,P101,view,46,direct,tablet,Canada
U060,SU060_04,2025-03-14 18:27:19,Catégorie: Thés bio,,click,19,direct,tablet,Canada
U061,SU061_01,2025-03-12 03:47:14,Produit: Thé vert Sencha,P101,view,10,direct,mobile,Suisse
U061,SU061_01,2025-03-12 03:47:40,Catégorie: Thés bio,,click,81,direct,mobile,Suisse
U061,SU061_01,2025-03-21 07:01:20,Produit: Thé noir Darjeeling bio (promo),P999,view,17,direct,mobile,Suisse
U061,SU061_01,2025-03-21 07:01:45,Catégorie: Thés bio,,click,10,direct,mobile,Suisse
U061,SU061_01,2025-03-21 07:02:11,Produit: Thé noir Darjeeling bio (promo),P999,view,61,direct,mobile,Suisse
U061,SU061_01,2025-03-21 07:03:22,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,59,direct,mobile,Suisse
U061,SU061_01,2025-03-21 07:04:49,Produit: Thé noir Darjeeling bio (promo),P999,purchase,66,direct,mobile,Suisse
U061,SU061_02,2025-03-27 17:24:05,Produit: Infusion menthe bio,P104,view,39,organic,mobile,Suisse
U061,SU061_02,2025-03-27 17:24:55,Catégorie: Thés bio,,click,24,organic,mobile,Suisse
U061,SU061_02,2025-03-27 17:25:42,Produit: Infusion menthe bio,P104,view,56,organic,mobile,Suisse
U061,SU061_02,2025-03-27 17:27:06,Produit: Infusion menthe bio,P104,add_to_cart,40,organic,mobile,Suisse
U061,SU061_02,2025-03-27 17:27:57,Produit: Infusion menthe bio,P104,purchase,27,organic,mobile,Suisse
U061,SU061_04,2025-03-12 23:32:25,Produit: Thé vert Sencha,P101,view,9,direct,desktop,Suisse
U061,SU061_04,2025-03-12 23:32:47,Catégorie: Thés bio,,click,77,direct,desktop,Suisse
U061,SU061_04,2025-03-12 23:34:28,Produit: Thé vert Sencha,P101,view,59,direct,desktop,Suisse
U061,SU061_05,2025-03-17 10:33:39,Produit: Thé vert Sencha,P101,view,22,direct,tablet,Suisse
U061,SU061_05,2025-03-17 10:34:18,Catégorie: Thés bio,,click,27,direct,tablet,Suisse
U061,SU061_05,2025-03-17 10:34:58,Produit: Thé vert Sencha,P101,view,88,direct,tablet,Suisse
U061,SU061_05,2025-03-17 10:36:39,Produit: Thé vert Sencha,P101,add_to_cart,22,direct,tablet,Suisse
U062,SU062_01,2025-03-16 02:30:22,Produit: Rooibos bio,P103,view,25,direct,tablet,Luxembourg
U062,SU062_01,2025-03-16 02:31:09,Catégorie: Thés bio,,click,66,direct,tablet,Luxembourg
U062,SU062_01,2025-03-16 02:32:23,Produit: Rooibos bio,P103,view,39,direct,tablet,Luxembourg
U062,SU062_01,2025-03-16 02:33:23,Produit: Rooibos bio,P103,add_to_cart,13,direct,tablet,Luxembourg
U062,SU062_01,2025-03-16 02:33:55,Produit: Rooibos bio,P103,purchase,41,direct,tablet,Luxembourg
U062,SU062_01,2025-04-04 19:40:15,Produit: Thé noir Darjeeling bio (promo),P999,view,20,direct,tablet,Luxembourg
U062,SU062_01,2025-04-04 19:40:40,Catégorie: Thés bio,,click,84,direct,tablet,Luxembourg
U062,SU062_01,2025-04-04 19:42:12,Produit: Thé noir Darjeeling bio (promo),P999,view,47,direct,tablet,Luxembourg
U062,SU062_01,2025-04-04 19:43:07,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,49,direct,tablet,Luxembourg
U062,SU062_02,2025-03-26 10:46:09,Produit: Thé noir Darjeeling bio (promo),P999,view,77,direct,desktop,Luxembourg
U062,SU062_02,2025-03-26 10:47:44,Catégorie: Thés bio,,click,70,direct,desktop,Luxembourg
U062,SU062_02,2025-03-26 10:49:12,Produit: Thé noir Darjeeling bio (promo),P999,view,67,direct,desktop,Luxembourg
U062,SU062_02,2025-03-26 10:50:31,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,30,direct,desktop,Luxembourg
U062,SU062_04,2025-03-23 10:06:16,Produit: Thé noir Darjeeling bio (promo),P999,view,28,direct,tablet,Luxembourg
U062,SU062_04,2025-03-23 10:07:10,Catégorie: Thés bio,,click,32,direct,tablet,Luxembourg
U062,SU062_04,2025-03-23 10:08:03,Produit: Thé noir Darjeeling bio (promo),P999,view,12,direct,tablet,Luxembourg
U062,SU062_04,2025-03-23 10:08:41,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,67,direct,tablet,Luxembourg
U062,SU062_04,2025-03-23 10:10:04,Produit: Thé noir Darjeeling bio (promo),P999,purchase,24,direct,tablet,Luxembourg
U063,SU063_01,2025-03-15 14:06:48,Produit: Thé noir Darjeeling bio (promo),P999,view,46,direct,desktop,France
U063,SU063_01,2025-03-15 14:07:43,Catégorie: Thés bio,,click,57,direct,desktop,France
U063,SU063_01,2025-03-15 14:08:47,Produit: Thé noir Darjeeling bio (promo),P999,view,90,direct,desktop,France
U063,SU063_01,2025-03-15 14:10:38,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,29,direct,desktop,France
U063,SU063_01,2025-03-15 14:11:25,Produit: Thé noir Darjeeling bio (promo),P999,purchase,27,direct,desktop,France
U063,SU063_02,2025-03-28 04:27:58,Produit: Thé noir Darjeeling bio (promo),P999,view,53,facebook_ads,desktop,France
U063,SU063_02,2025-03-28 04:29:10,Catégorie: Thés bio,,click,11,facebook_ads,desktop,France
U063,SU063_02,2025-03-28 04:29:29,Produit: Thé noir Darjeeling bio (promo),P999,view,47,facebook_ads,desktop,France
U063,SU063_02,2025-04-06 18:47:37,Produit: Thé blanc Bai Mu Dan ,P102,view,5,organic,desktop,France,
U063,SU063_02,2025-04-06 18:48:04,Catégorie: Thés bio,,click,83,organic,desktop,France
U063,SU063_02,2025-04-06 18:49:55,Produit: Thé blanc Bai Mu Dan ,P102,view,69,organic,desktop,France,
U063,SU063_03,2025-03-20 01:25:32,Produit: Thé noir Darjeeling bio (promo),P999,view,56,direct,tablet,France
U063,SU063_03,2025-03-20 01:26:41,Catégorie: Thés bio,,click,50,direct,tablet,France
U063,SU063_03,2025-03-20 01:27:52,Produit: Thé noir Darjeeling bio (promo),P999,view,86,direct,tablet,France
U063,SU063_03,2025-03-20 01:29:28,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,37,direct,tablet,France
U063,SU063_04,2025-03-10 05:11:24,Produit: Infusion menthe bio,P104,view,68,organic,tablet,France
U063,SU063_04,2025-03-10 05:12:52,Catégorie: Thés bio,,click,79,organic,tablet,France
U063,SU063_04,2025-03-10 05:14:16,Produit: Infusion menthe bio,P104,view,54,organic,tablet,France
U063,SU063_04,2025-03-31 11:20:30,Produit: Thé noir Darjeeling bio (promo),P999,view,44,facebook_ads,mobile,France
U063,SU063_04,2025-03-31 11:21:33,Catégorie: Thés bio,,click,53,facebook_ads,mobile,France
U063,SU063_04,2025-03-31 11:22:38,Produit: Thé noir Darjeeling bio (promo),P999,view,77,facebook_ads,mobile,France
U063,SU063_04,2025-03-31 11:24:11,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,37,facebook_ads,mobile,France
U063,SU063_04,2025-03-31 11:25:09,Produit: Thé noir Darjeeling bio (promo),P999,purchase,47,facebook_ads,mobile,France
U064,SU064_01,2025-03-19 21:02:40,Produit: Thé vert Sencha,P101,view,59,direct,desktop,Canada
U064,SU064_01,2025-03-19 21:04:05,Catégorie: Thés bio,,click,85,direct,desktop,Canada
U064,SU064_01,2025-04-03 16:00:31,Produit: Infusion menthe bio,P104,view,59,organic,desktop,Canada
U064,SU064_01,2025-04-03 16:01:36,Catégorie: Thés bio,,click,41,organic,desktop,Canada
U064,SU064_01,2025-04-03 16:02:25,Produit: Infusion menthe bio,P104,view,55,organic,desktop,Canada
U064,SU064_01,2025-04-03 16:03:30,Produit: Infusion menthe bio,P104,add_to_cart,52,organic,desktop,Canada
U064,SU064_04,2025-03-31 08:17:41,Produit: Thé noir Darjeeling bio (promo),P999,view,32,direct,tablet,Canada
U064,SU064_04,2025-03-31 08:18:41,Catégorie: Thés bio,,click,51,direct,tablet,Canada
U064,SU064_04,2025-03-31 08:19:54,Produit: Thé noir Darjeeling bio (promo),P999,view,48,direct,tablet,Canada
U064,SU064_04,2025-03-31 08:21:01,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,7,direct,tablet,Canada
U064,SU064_05,2025-04-02 13:57:09,Produit: Rooibos bio,P103,view,81,direct,tablet,Canada
U064,SU064_05,2025-04-02 13:58:54,Catégorie: Thés bio,,click,13,direct,tablet,Canada
U064,SU064_05,2025-04-02 13:59:36,Produit: Rooibos bio,P103,view,45,direct,tablet,Canada
U064,SU064_05,2025-04-02 14:00:44,Produit: Rooibos bio,P103,add_to_cart,19,direct,tablet,Canada
U064,SU064_05,2025-04-02 14:01:18,Produit: Rooibos bio,P103,purchase,25,direct,tablet,Canada
U065,SU065_02,2025-03-16 11:30:57,Produit: Maté bio,P105,view,84,organic,desktop,France
U065,SU065_02,2025-03-16 11:32:48,Catégorie: Thés bio,,click,5,organic,desktop,France
U065,SU065_02,2025-03-16 11:33:11,Produit: Maté bio,P105,view,78,organic,desktop,France
U065,SU065_03,2025-03-10 11:34:01,Produit: Rooibos bio,P103,view,46,direct,desktop,France
U065,SU065_03,2025-03-10 11:35:00,Catégorie: Thés bio,,click,68,direct,desktop,France
U065,SU065_03,2025-03-10 11:36:30,Produit: Rooibos bio,P103,view,32,direct,desktop,France
U065,SU065_03,2025-03-10 11:37:32,Produit: Rooibos bio,P103,add_to_cart,7,direct,desktop,France
U065,SU065_03,2025-03-10 11:38:03,Produit: Rooibos bio,P103,purchase,62,direct,desktop,France
U065,SU065_03,2025-04-04 11:22:55,Produit: Rooibos bio,P103,view,63,facebook_ads,tablet,France
U065,SU065_03,2025-04-04 11:24:03,Catégorie: Thés bio,,click,67,facebook_ads,tablet,France
U065,SU065_03,2025-04-04 11:25:35,Produit: Rooibos bio,P103,view,39,facebook_ads,tablet,France
U065,SU065_04,2025-03-16 12:44:09,Produit: Infusion menthe bio,P104,view,8,facebook_ads,mobile,France
U065,SU065_04,2025-03-16 12:44:46,Catégorie: Thés bio,,click,47,facebook_ads,mobile,France
U065,SU065_04,2025-03-16 12:46:02,Produit: Infusion menthe bio,P104,view,89,facebook_ads,mobile,France
U065,SU065_04,2025-03-16 12:47:56,Produit: Infusion menthe bio,P104,add_to_cart,87,facebook_ads,mobile,France
U065,SU065_04,2025-03-24 04:24:18,Produit: Maté bio,P105,view,34,direct,desktop,France
U065,SU065_04,2025-03-24 04:24:59,Catégorie: Thés bio,,click,44,direct,desktop,France
U065,SU065_04,2025-03-24 04:25:50,Produit: Maté bio,P105,view,61,direct,desktop,France
U065,SU065_04,2025-03-24 04:27:16,Produit: Maté bio,P105,add_to_cart,53,direct,desktop,France
U066,SU066_03,2025-03-10 17:19:20,Produit: Maté bio,P105,view,6,organic,desktop,France
U066,SU066_03,2025-03-10 17:19:50,Catégorie: Thés bio,,click,86,organic,desktop,France
U066,SU066_03,2025-03-22 03:49:56,Produit: Infusion menthe bio,P104,view,12,facebook_ads,mobile,France
U066,SU066_03,2025-03-22 03:50:20,Catégorie: Thés bio,,click,11,facebook_ads,mobile,France
U066,SU066_03,2025-03-22 03:50:40,Produit: Infusion menthe bio,P104,view,63,facebook_ads,mobile,France
U066,SU066_04,2025-03-30 12:30:02,Produit: Infusion menthe bio,P104,view,86,organic,mobile,France
U066,SU066_04,2025-03-30 12:31:48,Catégorie: Thés bio,,click,20,organic,mobile,France
U066,SU066_04,2025-03-30 12:32:27,Produit: Infusion menthe bio,P104,view,61,organic,mobile,France
U067,SU067_01,2025-03-22 23:50:44,Produit: Thé blanc Bai Mu Dan ,P102,view,9,direct,mobile,Luxembourg,
U067,SU067_01,2025-03-22 23:51:09,Catégorie: Thés bio,,click,65,direct,mobile,Luxembourg
U067,SU067_01,2025-03-22 23:52:23,Produit: Thé blanc Bai Mu Dan ,P102,view,65,direct,mobile,Luxembourg,
U067,SU067_01,2025-03-22 23:53:48,Produit: Thé blanc Bai Mu Dan ,P102,add_to_cart,20,direct,mobile,Luxembourg,
U067,SU067_01,2025-03-22 23:54:29,Produit: Thé blanc Bai Mu Dan ,P102,purchase,21,direct,mobile,Luxembourg,
U067,SU067_01,2025-03-26 14:51:24,Produit: Rooibos bio,P103,view,60,direct,tablet,Luxembourg
U067,SU067_01,2025-03-26 14:52:39,Catégorie: Thés bio,,click,28,direct,tablet,Luxembourg
U067,SU067_02,2025-03-07 05:54:05,Produit: Rooibos bio,P103,view,65,facebook_ads,tablet,Luxembourg
U067,SU067_02,2025-03-07 05:55:39,Catégorie: Thés bio,,click,42,facebook_ads,tablet,Luxembourg
U067,SU067_02,2025-03-30 09:27:32,Produit: Thé noir Darjeeling bio (promo),P999,view,82,direct,mobile,Luxembourg
U067,SU067_02,2025-03-30 09:29:23,Catégorie: Thés bio,,click,9,direct,mobile,Luxembourg
U067,SU067_02,2025-03-30 09:29:46,Produit: Thé noir Darjeeling bio (promo),P999,view,10,direct,mobile,Luxembourg
U067,SU067_02,2025-03-30 09:30:05,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,13,direct,mobile,Luxembourg
U067,SU067_02,2025-03-30 09:30:48,Produit: Thé noir Darjeeling bio (promo),P999,purchase,67,direct,mobile,Luxembourg
U067,SU067_03,2025-03-15 20:14:16,Produit: Thé noir Darjeeling bio (promo),P999,view,28,direct,tablet,Luxembourg
U067,SU067_03,2025-03-15 20:15:01,Catégorie: Thés bio,,click,58,direct,tablet,Luxembourg
U067,SU067_03,2025-03-15 20:16:28,Produit: Thé noir Darjeeling bio (promo),P999,view,33,direct,tablet,Luxembourg
U067,SU067_03,2025-03-15 20:17:20,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,67,direct,tablet,Luxembourg
U067,SU067_03,2025-03-15 20:18:38,Produit: Thé noir Darjeeling bio (promo),P999,purchase,84,direct,tablet,Luxembourg
U067,SU067_03,2025-03-17 18:19:33,Produit: Infusion menthe bio,P104,view,84,organic,desktop,Luxembourg
U067,SU067_03,2025-03-17 18:21:07,Catégorie: Thés bio,,click,8,organic,desktop,Luxembourg
U067,SU067_03,2025-03-18 05:43:45,Produit: Maté bio,P105,view,40,direct,mobile,Luxembourg
U067,SU067_03,2025-03-18 05:44:47,Catégorie: Thés bio,,click,22,direct,mobile,Luxembourg
U067,SU067_05,2025-03-07 15:38:04,Produit: Thé blanc Bai Mu Dan ,P102,view,6,direct,mobile,Luxembourg,
U067,SU067_05,2025-03-07 15:38:34,Catégorie: Thés bio,,click,81,direct,mobile,Luxembourg
U067,SU067_05,2025-03-11 00:09:55,Produit: Thé vert Sencha,P101,view,20,direct,mobile,Luxembourg
U067,SU067_05,2025-03-11 00:10:23,Catégorie: Thés bio,,click,82,direct,mobile,Luxembourg
U067,SU067_05,2025-03-11 00:12:15,Produit: Thé vert Sencha,P101,view,78,direct,mobile,Luxembourg
U067,SU067_05,2025-03-17 00:59:39,Produit: Rooibos bio,P103,view,50,facebook_ads,desktop,Luxembourg
U067,SU067_05,2025-03-17 01:00:43,Catégorie: Thés bio,,click,25,facebook_ads,desktop,Luxembourg
U067,SU067_05,2025-04-04 11:38:33,Produit: Thé blanc Bai Mu Dan ,P102,view,8,organic,mobile,Luxembourg,
U067,SU067_05,2025-04-04 11:38:47,Catégorie: Thés bio,,click,18,organic,mobile,Luxembourg
U068,SU068_01,2025-03-15 14:05:11,Produit: Thé blanc Bai Mu Dan ,P102,view,35,direct,desktop,France,
U068,SU068_01,2025-03-15 14:05:59,Catégorie: Thés bio,,click,52,direct,desktop,France
U068,SU068_01,2025-03-15 14:07:20,Produit: Thé blanc Bai Mu Dan ,P102,view,62,direct,desktop,France,
U068,SU068_01,2025-03-15 14:08:50,Produit: Thé blanc Bai Mu Dan ,P102,add_to_cart,89,direct,desktop,France,
U068,SU068_01,2025-04-04 10:55:25,Produit: Maté bio,P105,view,22,direct,tablet,France
U068,SU068_01,2025-04-04 10:55:58,Catégorie: Thés bio,,click,42,direct,tablet,France
U068,SU068_01,2025-04-04 10:56:45,Produit: Maté bio,P105,view,32,direct,tablet,France
U068,SU068_01,2025-04-04 10:57:28,Produit: Maté bio,P105,add_to_cart,29,direct,tablet,France
U068,SU068_01,2025-04-04 10:58:13,Produit: Maté bio,P105,purchase,33,direct,tablet,France
U068,SU068_02,2025-03-18 19:41:29,Produit: Thé blanc Bai Mu Dan ,P102,view,77,facebook_ads,tablet,France,
U068,SU068_02,2025-03-18 19:43:15,Catégorie: Thés bio,,click,33,facebook_ads,tablet,France
U068,SU068_02,2025-03-18 19:43:53,Produit: Thé blanc Bai Mu Dan ,P102,view,34,facebook_ads,tablet,France,
U068,SU068_02,2025-03-19 16:36:39,Produit: Thé noir Darjeeling bio (promo),P999,view,48,organic,tablet,France
U068,SU068_02,2025-03-19 16:37:55,Catégorie: Thés bio,,click,45,organic,tablet,France
U068,SU068_02,2025-03-19 16:39:03,Produit: Thé noir Darjeeling bio (promo),P999,view,32,organic,tablet,France
U068,SU068_02,2025-03-19 16:39:44,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,70,organic,tablet,France
U068,SU068_02,2025-03-19 16:41:24,Produit: Thé noir Darjeeling bio (promo),P999,purchase,62,organic,tablet,France
U068,SU068_02,2025-03-23 00:49:30,Produit: Thé noir Darjeeling bio (promo),P999,view,37,direct,mobile,France
U068,SU068_02,2025-03-23 00:50:25,Catégorie: Thés bio,,click,82,direct,mobile,France
U068,SU068_02,2025-03-23 00:52:02,Produit: Thé noir Darjeeling bio (promo),P999,view,55,direct,mobile,France
U068,SU068_02,2025-03-23 00:53:08,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,15,direct,mobile,France
U068,SU068_02,2025-03-25 07:34:53,Produit: Maté bio,P105,view,52,facebook_ads,tablet,France
U068,SU068_02,2025-03-25 07:35:59,Catégorie: Thés bio,,click,63,facebook_ads,tablet,France
U068,SU068_02,2025-03-25 07:37:32,Produit: Maté bio,P105,view,54,facebook_ads,tablet,France
U068,SU068_02,2025-03-25 07:38:54,Produit: Maté bio,P105,add_to_cart,39,facebook_ads,tablet,France
U068,SU068_02,2025-03-25 07:39:54,Produit: Maté bio,P105,purchase,62,facebook_ads,tablet,France
U068,SU068_03,2025-03-08 23:50:32,Produit: Thé noir Darjeeling bio (promo),P999,view,67,facebook_ads,desktop,France
U068,SU068_03,2025-03-08 23:51:56,Catégorie: Thés bio,,click,17,facebook_ads,desktop,France
U068,SU068_03,2025-03-08 23:52:23,Produit: Thé noir Darjeeling bio (promo),P999,view,90,facebook_ads,desktop,France
U068,SU068_03,2025-03-08 23:54:08,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,57,facebook_ads,desktop,France
U068,SU068_03,2025-03-08 23:55:22,Produit: Thé noir Darjeeling bio (promo),P999,purchase,59,facebook_ads,desktop,France
U068,SU068_03,2025-03-22 06:25:55,Produit: Thé blanc Bai Mu Dan ,P102,view,78,direct,mobile,France,
U068,SU068_03,2025-03-22 06:27:43,Catégorie: Thés bio,,click,63,direct,mobile,France
U068,SU068_03,2025-03-29 20:29:31,Produit: Thé noir Darjeeling bio (promo),P999,view,63,direct,tablet,France
U068,SU068_03,2025-03-29 20:31:02,Catégorie: Thés bio,,click,19,direct,tablet,France
U068,SU068_03,2025-03-29 20:31:46,Produit: Thé noir Darjeeling bio (promo),P999,view,14,direct,tablet,France
U068,SU068_03,2025-03-29 20:32:29,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,18,direct,tablet,France
U068,SU068_03,2025-03-29 20:32:52,Produit: Thé noir Darjeeling bio (promo),P999,purchase,64,direct,tablet,France
U068,SU068_03,2025-03-31 04:03:56,Produit: Thé blanc Bai Mu Dan ,P102,view,12,direct,desktop,France,
U068,SU068_03,2025-03-31 04:04:13,Catégorie: Thés bio,,click,45,direct,desktop,France
U068,SU068_04,2025-03-13 04:52:03,Produit: Maté bio,P105,view,86,organic,desktop,France
U068,SU068_04,2025-03-13 04:53:59,Catégorie: Thés bio,,click,88,organic,desktop,France
U068,SU068_04,2025-03-13 04:55:35,Produit: Maté bio,P105,view,28,organic,desktop,France
U068,SU068_04,2025-03-13 04:56:24,Produit: Maté bio,P105,add_to_cart,52,organic,desktop,France
U068,SU068_04,2025-03-21 07:57:44,Produit: Thé vert Sencha,P101,view,27,direct,tablet,France
U068,SU068_04,2025-03-21 07:58:40,Catégorie: Thés bio,,click,57,direct,tablet,France
U068,SU068_04,2025-03-21 07:59:56,Produit: Thé vert Sencha,P101,view,31,direct,tablet,France
U068,SU068_04,2025-03-28 09:25:56,Produit: Maté bio,P105,view,25,organic,tablet,France
U068,SU068_04,2025-03-28 09:26:35,Catégorie: Thés bio,,click,9,organic,tablet,France
U068,SU068_04,2025-03-28 09:26:50,Produit: Maté bio,P105,view,83,organic,tablet,France
U068,SU068_04,2025-03-28 09:28:42,Produit: Maté bio,P105,add_to_cart,56,organic,tablet,France
U068,SU068_04,2025-03-28 09:30:01,Produit: Maté bio,P105,purchase,7,organic,tablet,France
U068,SU068_05,2025-03-07 18:26:17,Produit: Thé blanc Bai Mu Dan ,P102,view,48,direct,mobile,France,
U068,SU068_05,2025-03-07 18:27:14,Catégorie: Thés bio,,click,31,direct,mobile,France
U068,SU068_05,2025-03-07 18:27:54,Produit: Thé blanc Bai Mu Dan ,P102,view,75,direct,mobile,France,
U068,SU068_05,2025-03-07 18:29:20,Produit: Thé blanc Bai Mu Dan ,P102,add_to_cart,77,direct,mobile,France,
U068,SU068_05,2025-03-07 18:30:46,Produit: Thé blanc Bai Mu Dan ,P102,purchase,5,direct,mobile,France,
U069,SU069_03,2025-03-14 11:10:51,Produit: Rooibos bio,P103,view,7,direct,desktop,France
U069,SU069_03,2025-03-14 11:11:11,Catégorie: Thés bio,,click,26,direct,desktop,France
U069,SU069_03,2025-03-14 11:11:51,Produit: Rooibos bio,P103,view,89,direct,desktop,France
U069,SU069_03,2025-03-14 11:13:47,Produit: Rooibos bio,P103,add_to_cart,87,direct,desktop,France
U069,SU069_03,2025-03-26 00:20:13,Produit: Thé noir Darjeeling bio (promo),P999,view,82,organic,tablet,France
U069,SU069_03,2025-03-26 00:21:47,Catégorie: Thés bio,,click,13,organic,tablet,France
U069,SU069_03,2025-03-26 00:22:30,Produit: Thé noir Darjeeling bio (promo),P999,view,77,organic,tablet,France
U069,SU069_03,2025-03-26 00:23:56,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,51,organic,tablet,France
U069,SU069_03,2025-03-26 00:25:14,Produit: Thé noir Darjeeling bio (promo),P999,purchase,76,organic,tablet,France
U069,SU069_04,2025-03-25 01:53:17,Produit: Thé vert Sencha,P101,view,79,direct,desktop,France
U069,SU069_04,2025-03-25 01:55:03,Catégorie: Thés bio,,click,46,direct,desktop,France
U069,SU069_04,2025-03-25 01:56:08,Produit: Thé vert Sencha,P101,view,77,direct,desktop,France
U069,SU069_04,2025-03-25 01:57:32,Produit: Thé vert Sencha,P101,add_to_cart,15,direct,desktop,France
U069,SU069_04,2025-03-25 01:58:05,Produit: Thé vert Sencha,P101,purchase,26,direct,desktop,France
U069,SU069_05,2025-03-30 00:28:09,Produit: Infusion menthe bio,P104,view,50,direct,mobile,France
U069,SU069_05,2025-03-30 00:29:17,Catégorie: Thés bio,,click,69,direct,mobile,France
